City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
294,Nuuk,64.1835,-51.7216,36.88,74,100,8.01,GL,2022-10-02 18:50:27
295,College,64.8569,-147.8028,39.79,93,100,3.44,US,2022-10-02 18:51:24
296,Nigde,37.8333,34.75,65.53,46,35,6.22,TR,2022-10-02 18:51:25
297,Elizabethtown,37.694,-85.8591,74.12,49,0,9.22,US,2022-10-02 18:51:25
298,Tvoroyri,61.5556,-6.8111,51.55,82,18,27.07,FO,2022-10-02 18:51:25
299,Faanui,-16.4833,-151.75,78.3,72,38,15.1,PF,2022-10-02 18:41:33
300,Glendive,47.1053,-104.7125,55.02,94,100,4.61,US,2022-10-02 18:50:01
301,Baykit,61.67,96.37,29.68,92,100,4.94,RU,2022-10-02 18:51:26
302,Labuhan,-6.8844,112.2051,79.52,80,100,5.06,ID,2022-10-02 18:42:40
303,Raudeberg,61.9875,5.1352,50.67,1,52,17.43,NO,2022-10-02 18:51:26
304,Aqtobe,50.2797,57.2072,39.29,56,0,6.71,KZ,2022-10-02 18:51:27
305,Gigmoto,13.7796,124.39,80.11,84,100,3.71,PH,2022-10-02 18:51:27
306,Waingapu,-9.6567,120.2641,79.2,81,72,1.52,ID,2022-10-02 18:51:27
307,Gimli,50.6336,-96.9907,57.22,82,6,8.05,CA,2022-10-02 18:49:26
308,Lar,26.2039,83.9717,79.79,70,10,4.12,IN,2022-10-02 18:51:49
309,Tomatlan,19.9333,-105.25,74.75,95,100,7.72,MX,2022-10-02 18:51:49
310,Mpika,-11.8343,31.4529,67.68,31,0,10.4,ZM,2022-10-02 18:51:50
311,Sajalices,8.6834,-79.8707,85.19,79,59,3.89,PA,2022-10-02 18:51:50
312,Kimberley,-28.7323,24.7623,71.29,15,0,8.05,ZA,2022-10-02 18:51:51
313,Kilindoni,-7.9139,39.6668,75.83,76,6,15.73,TZ,2022-10-02 18:51:52
314,Filadelfia,39.9523,-75.1638,55.78,95,100,17.27,US,2022-10-02 18:48:03
315,Anchorage,61.2181,-149.9003,45.28,94,100,3.44,US,2022-10-02 18:50:59
316,Bengkulu,-3.8004,102.2655,74.8,92,100,6.46,ID,2022-10-02 18:51:52
317,Vila Franca Do Campo,37.7167,-25.4333,72.01,87,72,14.25,PT,2022-10-02 18:51:53
318,Solnechnyy,50.7214,136.6319,46.69,96,100,1.61,RU,2022-10-02 18:51:53
319,Nouadhibou,20.931,-17.0347,76.98,65,0,12.66,MR,2022-10-02 18:51:54
320,Sioux Lookout,50.1001,-91.917,60.87,59,20,8.05,CA,2022-10-02 18:51:54
321,Yellowknife,62.456,-114.3525,43.32,65,75,33.38,CA,2022-10-02 18:50:57
322,Topolovgrad,42.0833,26.3333,64.13,51,0,8.25,BG,2022-10-02 18:51:54
323,Aklavik,68.2191,-135.0107,28.4,86,100,5.75,CA,2022-10-02 18:51:55
324,Lahaina,20.8783,-156.6825,82.96,80,1,3.87,US,2022-10-02 18:51:55
325,Rio Muerto,27.4167,-110.2333,93.79,33,0,3.91,MX,2022-10-02 18:52:56
326,Tofield,53.3668,-112.6686,70.27,32,2,2.24,CA,2022-10-02 18:52:56
327,Luanda,-8.8368,13.2343,75.2,83,20,6.91,AO,2022-10-02 18:52:50
328,Inirida,3.8653,-67.9239,82.8,67,84,3.51,CO,2022-10-02 18:52:56
329,Camacha,33.0833,-16.3333,69.22,73,40,4.61,PT,2022-10-02 18:52:57
330,La Ronge,55.1001,-105.2842,70.05,40,20,14.97,CA,2022-10-02 18:52:57
331,Norman Wells,65.282,-126.8329,32.04,93,75,8.05,CA,2022-10-02 18:52:57
332,Grand Baie,-20.0182,57.5802,72.07,64,37,5.99,MU,2022-10-02 18:52:58
333,Skjervoy,70.0311,20.9714,30.2,67,82,2.64,NO,2022-10-02 18:52:58
334,Saint George,37.1041,-113.5841,79.79,61,0,5.75,US,2022-10-02 18:51:01
335,Tilichiki,60.4667,166.1,30.22,89,100,4.99,RU,2022-10-02 18:52:59
336,Barra Do Bugres,-15.0725,-57.1811,84.29,53,100,0.47,BR,2022-10-02 18:52:20
337,Clyde River,70.4692,-68.5914,30.43,74,40,8.05,CA,2022-10-02 18:52:59
338,Bairnsdale,-37.8333,147.6167,42.06,95,100,3.74,AU,2022-10-02 18:52:59
339,Gualaquiza,-3.4,-78.55,79.93,44,72,3.29,EC,2022-10-02 18:50:30
340,Cururupu,-1.8283,-44.8683,86.47,56,88,5.86,BR,2022-10-02 18:53:00
341,Isangel,-19.55,169.2667,77.11,83,13,5.75,VU,2022-10-02 18:53:00
342,Pangkalanbuun,-2.6833,111.6167,74.3,97,100,1.83,ID,2022-10-02 18:53:01
343,Quebo,11.3333,-14.9333,78.15,87,100,2.48,GW,2022-10-02 18:53:02
344,Tofte,59.5428,10.5614,52.0,86,9,1.77,NO,2022-10-02 18:53:02
345,Sibolga,1.7427,98.7792,74.66,89,100,2.13,ID,2022-10-02 18:53:03
346,Bereda,43.2686,-7.5406,61.14,97,100,4.03,ES,2022-10-02 18:53:03
347,Inhambane,-23.865,35.3833,71.58,88,0,0.0,MZ,2022-10-02 18:53:03
348,Umm Lajj,25.0213,37.2685,86.27,50,0,3.65,SA,2022-10-02 18:53:04
349,Ponta Delgada,37.7333,-25.6667,72.32,83,20,11.5,PT,2022-10-02 18:53:04
350,Storebo,60.0948,5.2271,52.27,89,28,8.86,NO,2022-10-02 18:53:04
351,Ola,59.5833,151.2833,32.14,58,100,8.23,RU,2022-10-02 18:53:05
352,Agadir,30.4202,-9.5982,75.65,48,2,5.95,MA,2022-10-02 18:53:06
353,Springbok,-29.6643,17.8865,56.75,41,0,4.0,ZA,2022-10-02 18:53:06
354,Vardo,70.3705,31.1107,42.78,87,100,5.75,NO,2022-10-02 18:53:07
355,Semey,50.4111,80.2275,31.14,70,0,6.89,KZ,2022-10-02 18:53:07
356,Basco,20.4487,121.9702,83.61,77,100,19.39,PH,2022-10-02 18:53:07
357,North Bend,43.4065,-124.2243,58.15,94,100,4.61,US,2022-10-02 18:52:18
358,Namibe,-15.1961,12.1522,63.84,85,20,1.39,AO,2022-10-02 18:53:08
359,Tamworth,52.634,-1.6959,56.37,76,11,1.01,GB,2022-10-02 18:53:09
360,Chatra,24.2167,84.8667,75.83,75,100,2.26,IN,2022-10-02 18:53:09
361,Muisne,0.6,-80.0333,76.32,78,90,9.06,EC,2022-10-02 18:53:09
362,Conde,-7.2597,-34.9075,78.26,83,75,11.5,BR,2022-10-02 18:53:10
363,Port Shepstone,-30.7414,30.455,68.54,90,87,15.57,ZA,2022-10-02 18:53:10
364,Fortuna,40.5982,-124.1573,58.66,73,17,5.61,US,2022-10-02 18:53:10
365,Kuytun,54.3419,101.5036,28.8,84,100,9.66,RU,2022-10-02 18:53:11
366,Tuatapere,-46.1333,167.6833,43.34,91,100,9.69,NZ,2022-10-02 18:50:11
367,Bull Savanna,17.8868,-77.5902,81.97,72,81,8.9,JM,2022-10-02 18:53:12
368,Letka,59.6011,49.4232,54.01,94,100,8.7,RU,2022-10-02 18:53:12
369,Mount Isa,-20.7333,139.5,71.37,40,100,5.75,AU,2022-10-02 18:53:13
370,Sarny,51.338,26.6019,48.69,91,100,11.03,UA,2022-10-02 18:53:13
371,Moerai,-22.4333,-151.3333,71.82,66,65,23.04,PF,2022-10-02 18:53:13
372,Adrar,20.5022,-10.0711,94.8,22,100,9.19,MR,2022-10-02 18:53:14
373,Tranas,58.0372,14.9782,49.39,97,100,3.89,SE,2022-10-02 18:54:14
374,Masindi,1.6744,31.715,65.82,90,58,3.2,UG,2022-10-02 18:54:15
375,Kaduna,10.5222,7.4383,73.13,90,100,5.26,NG,2022-10-02 18:54:15
376,Saint-Francois,46.4154,3.9054,63.84,72,100,3.44,FR,2022-10-02 18:50:31
377,Buala,-8.145,159.5921,79.32,82,23,3.74,SB,2022-10-02 18:54:15
378,Mumford,5.2618,-0.759,76.73,85,17,6.11,GH,2022-10-02 18:54:16
379,Anshun,26.25,105.9333,65.48,91,88,13.09,CN,2022-10-02 18:54:16
380,Svodin,47.9105,18.4997,54.23,90,100,10.83,SK,2022-10-02 18:54:17
381,Pangai,-19.8,-174.35,77.11,65,40,11.5,TO,2022-10-02 18:54:17
382,Meulaboh,4.1363,96.1285,76.48,86,100,2.46,ID,2022-10-02 18:54:17
383,Bukama,-9.2,25.85,84.85,27,82,1.74,CD,2022-10-02 18:54:18
384,Vila Velha,-20.3297,-40.2925,80.55,78,0,14.97,BR,2022-10-02 18:54:18
385,Sabang,5.8933,95.3214,81.59,77,100,19.1,ID,2022-10-02 18:54:18
386,Cherskiy,68.75,161.3,26.92,94,100,11.18,RU,2022-10-02 18:54:19
387,Dargaville,-35.9333,173.8833,57.52,96,50,8.43,NZ,2022-10-02 18:54:19
388,Kosino,58.4127,51.2782,53.26,95,100,11.61,RU,2022-10-02 18:54:20
389,Ulladulla,-35.35,150.4667,47.73,87,14,4.21,AU,2022-10-02 18:54:20
390,Port Hedland,-20.3167,118.5667,73.45,78,40,11.5,AU,2022-10-02 18:54:20
391,Dunedin,-45.8742,170.5036,43.77,81,6,7.72,NZ,2022-10-02 18:54:21
392,Kaka,37.3482,59.6143,59.54,24,0,3.09,TM,2022-10-02 18:54:21
393,Assare,-6.8744,-39.875,95.85,14,42,8.1,BR,2022-10-02 18:54:21
394,Belmonte,-15.8631,-38.8828,76.84,84,34,4.79,BR,2022-10-02 18:52:16
395,Aksu,41.1231,80.2644,57.16,25,98,4.34,CN,2022-10-02 18:54:22
396,Bowen,-20.0167,148.2333,73.18,76,97,6.96,AU,2022-10-02 18:54:23
397,Batemans Bay,-35.7167,150.1833,45.64,93,14,3.91,AU,2022-10-02 18:52:49
398,Hanna,51.6334,-111.9018,66.85,54,0,3.0,CA,2022-10-02 18:54:23
399,Abu Samrah,35.3029,37.1841,78.42,40,86,7.61,SY,2022-10-02 18:54:23
400,Kununurra,-15.7667,128.7333,75.18,78,100,3.44,AU,2022-10-02 18:54:24
401,Richmond,37.5538,-77.4603,61.18,94,100,17.27,US,2022-10-02 18:51:12
402,Amga,60.8953,131.9608,24.49,84,100,6.24,RU,2022-10-02 18:54:24
403,Viedma,-40.8135,-62.9967,58.91,38,97,14.7,AR,2022-10-02 18:50:28
404,Panaba,21.2833,-88.2667,87.28,50,73,12.77,MX,2022-10-02 18:54:25
405,Pitimbu,-7.4706,-34.8086,79.39,71,32,13.62,BR,2022-10-02 18:54:25
406,Kazanskoye,55.6448,69.235,29.88,67,3,7.87,RU,2022-10-02 18:54:26
407,Kroya,-7.6331,109.2461,76.91,89,99,2.55,ID,2022-10-02 18:54:26
408,Gaoua,10.2992,-3.2508,75.65,87,20,3.13,BF,2022-10-02 18:54:27
409,Prachuap Khiri Khan,12.2167,99.75,72.45,97,100,4.09,TH,2022-10-02 18:54:27
410,Cantagalo,-21.9811,-42.3681,73.6,80,86,4.43,BR,2022-10-02 18:54:27
411,Zlitan,32.4674,14.5687,75.47,63,0,13.91,LY,2022-10-02 18:54:28
412,Marsa Matruh,31.3525,27.2453,79.0,73,0,11.5,EG,2022-10-02 18:54:18
413,North Platte,41.1239,-100.7654,82.38,29,0,18.99,US,2022-10-02 18:52:18
414,Kaitangata,-46.2817,169.8464,41.2,86,19,9.35,NZ,2022-10-02 18:54:28
415,Konin,52.2234,18.2512,50.68,89,24,12.03,PL,2022-10-02 18:54:29
416,Port Lincoln,-34.7333,135.8667,60.51,73,100,8.77,AU,2022-10-02 18:54:29
417,Katangli,51.7102,143.2326,50.81,90,100,15.7,RU,2022-10-02 18:54:30
418,Souillac,-20.5167,57.5167,71.98,73,75,11.5,MU,2022-10-02 18:54:30
419,Solton,52.8429,86.4787,21.09,93,5,4.72,RU,2022-10-02 18:55:30
420,Montepuez,-13.1256,38.9997,71.94,62,0,7.61,MZ,2022-10-02 18:55:31
421,Broken Hill,-31.95,141.4333,56.23,53,50,11.52,AU,2022-10-02 18:55:31
422,Nantucket,41.2835,-70.0995,57.34,87,100,38.05,US,2022-10-02 18:51:15
423,Port Hardy,50.6996,-127.4199,51.98,100,100,4.61,CA,2022-10-02 18:55:31
424,Pedro Escobedo,20.5,-100.1333,76.06,23,58,10.54,MX,2022-10-02 18:55:32
425,Lokosovo,61.1333,74.8167,29.19,78,75,8.81,RU,2022-10-02 18:55:32
426,Yar-Sale,66.8333,70.8333,36.99,84,100,12.55,RU,2022-10-02 18:55:32
427,Beeville,28.4008,-97.7483,87.3,34,0,6.91,US,2022-10-02 18:55:33
428,Tari,12.4086,4.4914,84.67,60,39,7.63,NG,2022-10-02 18:55:33
429,Erenhot,43.6475,111.9767,37.36,57,100,18.72,CN,2022-10-02 18:55:33
430,Broome,42.2506,-75.833,60.01,71,100,7.0,US,2022-10-02 18:55:34
431,Pierre,44.3683,-100.351,79.72,34,0,13.8,US,2022-10-02 18:50:38
432,Narasannapeta,18.4167,84.05,79.2,86,100,4.79,IN,2022-10-02 18:55:34
433,Diamantino,-14.4086,-56.4461,90.82,42,100,3.78,BR,2022-10-02 18:55:35
434,Moron,-34.6534,-58.6198,82.0,41,8,5.91,AR,2022-10-02 18:55:35
435,Luxor,25.6989,32.6421,89.65,22,0,3.44,EG,2022-10-02 18:55:35
436,Ilulissat,69.2167,-51.1,27.28,84,99,0.49,GL,2022-10-02 18:53:39
437,Wau,7.7029,27.9953,77.74,74,68,2.98,SS,2022-10-02 18:55:36
438,Mendi,-6.1761,143.6513,52.21,97,22,3.56,PG,2022-10-02 18:55:36
439,Kurilsk,45.2333,147.8833,47.71,84,2,10.45,RU,2022-10-02 18:55:37
440,Salalah,17.0151,54.0924,78.19,83,73,7.36,OM,2022-10-02 18:55:37
441,Waipawa,-41.4122,175.5153,48.61,97,100,4.27,NZ,2022-10-02 18:55:37
442,Paysandu,-32.3214,-58.0756,79.88,38,0,8.37,UY,2022-10-02 18:55:38
443,Taltal,-25.4,-70.4833,64.15,64,39,7.74,CL,2022-10-02 18:55:38
444,Flin Flon,54.7682,-101.865,62.44,55,75,12.66,CA,2022-10-02 18:55:38
445,Tharad,24.3961,71.6267,80.87,60,0,5.91,IN,2022-10-02 18:55:39
446,Quatre Cocos,-20.2078,57.7625,71.71,71,95,14.45,MU,2022-10-02 18:55:39
447,Killybegs,54.6333,-8.45,55.11,81,100,4.97,IE,2022-10-02 18:55:39
448,Aquiraz,-3.9014,-38.3911,84.29,62,13,14.81,BR,2022-10-02 18:51:44
449,Karibib,-21.9333,15.8333,76.69,16,7,8.84,NA,2022-10-02 18:55:40
450,Comodoro Rivadavia,-45.8667,-67.5,53.46,62,0,19.57,AR,2022-10-02 18:55:40
451,Saryg-Sep,51.5,95.6,13.95,87,2,3.42,RU,2022-10-02 18:55:41
452,Chapais,49.7834,-74.8492,42.58,36,10,5.28,CA,2022-10-02 18:55:41
453,Hammerfest,70.6634,23.6821,39.65,81,75,2.3,NO,2022-10-02 18:53:09
454,Nishihara,26.1842,127.7558,80.65,76,40,8.05,JP,2022-10-02 18:55:41
455,Lorengau,-2.0226,147.2712,80.82,77,42,5.14,PG,2022-10-02 18:55:42
456,Mackenzie,55.2999,-123.1698,61.02,51,0,3.44,CA,2022-10-02 18:55:42
457,Zhangjiakou,40.81,114.8794,56.68,63,100,9.37,CN,2022-10-02 18:55:43
458,Northam,51.0333,-4.2167,54.25,87,100,4.23,GB,2022-10-02 18:55:43
459,Sola,-13.8833,167.55,68.67,100,0,0.0,VU,2022-10-02 18:55:43
460,Paamiut,61.994,-49.6678,37.08,70,18,17.58,GL,2022-10-02 18:55:44
461,Marawi,7.9986,124.2928,69.08,92,100,2.84,PH,2022-10-02 18:55:44
462,Sangar,63.9242,127.4739,19.02,89,67,6.71,RU,2022-10-02 18:55:44
463,Saint-Pierre,-21.3393,55.4781,69.48,73,20,8.05,RE,2022-10-02 18:55:45
464,San Francisco,37.7749,-122.4194,74.03,68,75,6.91,US,2022-10-02 18:55:37
465,Jurm,36.8648,70.8342,54.43,47,52,1.19,AF,2022-10-02 18:56:45
466,Kotido,2.9806,34.1331,79.38,38,100,6.69,UG,2022-10-02 18:56:46
467,Burnie,-41.0667,145.9167,45.91,77,91,3.65,AU,2022-10-02 18:56:46
468,Berlevag,70.8578,29.0864,40.8,93,100,5.75,NO,2022-10-02 18:56:47
469,Basavana Bagevadi,16.5833,75.9667,76.96,72,75,8.32,IN,2022-10-02 18:56:47
470,Mawlaik,23.6333,94.4167,75.29,99,100,0.74,MM,2022-10-02 18:56:47
471,Aswan,24.0934,32.907,97.9,17,0,3.44,EG,2022-10-02 18:56:48
472,Ulety,51.3572,112.4849,23.85,83,45,8.52,RU,2022-10-02 18:56:48
473,Saint-Joseph,-21.3667,55.6167,68.38,74,18,11.32,RE,2022-10-02 18:56:48
474,Maubin,16.7333,95.65,76.17,93,100,4.85,MM,2022-10-02 18:56:49
475,The Pas,53.8251,-101.2541,66.22,45,0,10.36,CA,2022-10-02 18:56:49
476,Binga,-17.6203,27.3414,77.61,31,0,0.98,ZW,2022-10-02 18:56:49
477,Superior,46.7208,-92.1041,66.47,81,100,11.5,US,2022-10-02 18:55:33
478,Russell,32.3502,-85.1999,81.68,34,0,11.9,US,2022-10-02 18:56:50
479,Mantua,45.1667,10.7833,67.15,85,9,2.73,IT,2022-10-02 18:52:45
480,Longyan,25.1072,117.0225,72.99,94,2,1.14,CN,2022-10-02 18:56:50
481,Momignies,50.0271,4.1652,53.8,97,43,4.63,BE,2022-10-02 18:56:51
482,Bethel,41.3712,-73.414,57.49,65,100,5.99,US,2022-10-02 18:56:51
483,Joetsu,37.1483,138.2364,69.01,58,100,8.55,JP,2022-10-02 18:56:51
484,Ploemeur,47.7333,-3.4333,60.82,91,40,4.61,FR,2022-10-02 18:56:52
485,Todos Santos,23.45,-110.2167,93.31,85,8,8.68,MX,2022-10-02 18:56:52
486,Clearlake,38.9582,-122.6264,77.58,36,0,4.09,US,2022-10-02 18:56:52
487,Napoleon,41.3923,-84.1252,68.41,41,0,14.63,US,2022-10-02 18:55:43
488,Shebunino,46.4339,141.8603,56.14,88,11,8.32,RU,2022-10-02 18:56:53
489,Petauke,-14.2426,31.3253,76.62,26,0,10.71,ZM,2022-10-02 18:56:53
490,Sao Joao Da Barra,-21.6403,-41.0511,80.69,79,51,8.01,BR,2022-10-02 18:56:53
491,Tiznit,29.5833,-9.5,78.04,31,0,3.09,MA,2022-10-02 18:56:54
492,Padang,-0.9492,100.3543,75.94,93,100,2.89,ID,2022-10-02 18:56:54
493,Bintulu,3.1667,113.0333,75.61,100,40,1.14,MY,2022-10-02 18:56:55
494,Ossora,59.2353,163.0719,35.74,81,77,5.39,RU,2022-10-02 18:56:55
495,Murray,40.6669,-111.888,73.53,44,0,5.99,US,2022-10-02 18:53:59
496,Palana,59.1167,159.9667,35.85,77,99,7.83,RU,2022-10-02 18:56:55
497,Victoria Point,-27.5833,153.3,56.91,89,25,9.31,AU,2022-10-02 18:56:56
498,Escarcega,18.6089,-90.7454,88.7,42,43,5.39,MX,2022-10-02 18:56:56
499,Kaeo,-35.1,173.7833,57.33,96,40,8.57,NZ,2022-10-02 18:56:56
500,Feijo,-8.1642,-70.3536,88.11,51,100,1.7,BR,2022-10-02 18:56:57
501,Wajima,37.4,136.9,72.27,73,100,5.32,JP,2022-10-02 18:56:57
502,Berwick,41.0545,-76.2333,59.38,87,100,6.6,US,2022-10-02 18:56:57
503,Chumikan,54.7183,135.315,39.51,80,4,23.26,RU,2022-10-02 18:56:58
504,Hamilton,39.1834,-84.5333,71.26,57,0,7.0,US,2022-10-02 18:56:34
505,Noshiro,40.2039,140.0242,62.65,86,100,6.22,JP,2022-10-02 18:56:58
506,Rincon Viejo,16.9,-95.05,80.78,65,100,12.35,MX,2022-10-02 18:56:59
507,Bauska,56.4075,24.1906,48.78,80,100,7.54,LV,2022-10-02 18:56:59
508,Hornepayne,49.2138,-84.7705,56.73,32,93,6.42,CA,2022-10-02 18:56:59
509,Yavas,54.4159,42.8491,61.29,90,100,9.06,RU,2022-10-02 18:57:00
510,Barcelona,41.3888,2.159,74.68,75,20,14.97,ES,2022-10-02 18:57:00
511,Yumen,40.2833,97.2,38.21,12,100,16.2,CN,2022-10-02 18:57:01
512,Megion,61.0296,76.1136,30.22,79,68,9.64,RU,2022-10-02 18:57:01
513,Progreso,21.2833,-89.6667,90.1,57,89,10.13,MX,2022-10-02 18:58:01
514,Laguna,38.421,-121.4238,76.96,57,0,6.91,US,2022-10-02 18:58:02
515,Shakiso,5.75,38.9167,62.83,80,100,3.91,ET,2022-10-02 18:58:02
516,Nusaybin,37.0778,41.2178,74.79,17,0,9.22,TR,2022-10-02 18:58:02
517,Djambala,-2.5447,14.7533,68.13,92,100,4.45,CG,2022-10-02 18:58:03
518,Mglin,53.0591,32.8475,53.98,97,100,13.22,RU,2022-10-02 18:58:03
519,Kaifeng,34.7911,114.3483,67.37,93,2,9.33,CN,2022-10-02 18:58:04
520,Otradnoye,59.7775,30.8181,46.45,95,100,4.68,RU,2022-10-02 18:58:04
521,Toppenish,46.3774,-120.3087,77.86,32,0,2.06,US,2022-10-02 18:58:05
522,Manacapuru,-3.2997,-60.6206,87.75,54,100,2.28,BR,2022-10-02 18:58:05
523,Harer,9.3094,42.1258,65.44,69,86,2.06,ET,2022-10-02 18:58:05
524,Jalu,29.0331,21.5482,85.51,43,0,21.41,LY,2022-10-02 18:58:06
525,Katsuura,35.1333,140.3,71.38,72,100,6.42,JP,2022-10-02 18:58:06
526,Brigantine,39.4101,-74.3646,60.03,94,100,21.85,US,2022-10-02 18:58:07
527,Kamenka,51.3223,42.7678,67.32,60,100,18.86,RU,2022-10-02 18:58:07
528,Omboue,-1.5746,9.2618,76.68,87,100,8.19,GA,2022-10-02 18:58:07
529,Acarau,-2.8856,-40.12,83.26,66,7,20.78,BR,2022-10-02 18:58:08
530,Inuvik,68.3499,-133.7218,27.61,97,100,3.44,CA,2022-10-02 18:58:08
531,Beloha,-25.1667,45.05,69.84,67,0,2.24,MG,2022-10-02 18:58:08
532,Mahad,18.0833,73.4167,73.83,96,6,1.59,IN,2022-10-02 18:58:09
533,Sal Rei,16.1833,-22.9167,82.6,51,20,13.8,CV,2022-10-02 18:58:09
534,Amapa,1.0,-52.0,97.18,29,97,5.5,BR,2022-10-02 18:58:09
535,Rawlins,41.7911,-107.2387,60.35,53,36,22.01,US,2022-10-02 18:58:10
536,Atar,20.5169,-13.0499,95.05,21,0,7.99,MR,2022-10-02 18:57:39
537,Cabedelo,-6.9811,-34.8339,79.47,71,37,14.36,BR,2022-10-02 18:58:10
538,Gurupi,-11.7292,-49.0686,102.02,18,52,4.88,BR,2022-10-02 18:58:11
539,Nanortalik,60.1432,-45.2371,38.05,78,48,14.2,GL,2022-10-02 18:58:11
540,Mizdah,31.4451,12.9801,73.26,50,4,11.01,LY,2022-10-02 18:58:11
541,Moba,33.2288,105.0179,55.36,93,100,9.95,CN,2022-10-02 18:58:12
542,Juba,4.8517,31.5825,76.44,67,24,2.8,SS,2022-10-02 18:58:12
543,Emerald,-23.5333,148.1667,66.34,100,100,5.75,AU,2022-10-02 18:58:13
544,Fare,-16.7,-151.0167,78.64,72,95,15.79,PF,2022-10-02 18:58:13
545,Melaka,2.196,102.2405,78.84,94,20,0.0,MY,2022-10-02 18:58:13
546,Ambilobe,-13.2,49.05,67.32,75,5,3.33,MG,2022-10-02 18:58:14
547,Myra,45.4358,12.1348,67.01,81,0,4.61,IT,2022-10-02 18:58:14
548,Pinsk,52.1229,26.0951,48.38,93,100,10.63,BY,2022-10-02 18:58:14
549,Imbituba,-28.24,-48.6703,66.49,68,35,9.42,BR,2022-10-02 18:58:15
550,Brae,60.3964,-1.353,53.24,88,90,17.85,GB,2022-10-02 18:58:16
551,Goundam,16.4145,-3.6708,95.43,31,93,11.41,ML,2022-10-02 18:54:23
552,Pirgos,35.1167,25.7178,76.62,56,0,18.23,GR,2022-10-02 18:58:16
553,Corner Brook,48.9667,-57.9484,48.36,59,84,11.65,CA,2022-10-02 18:58:17
554,Millau,44.0833,2.9167,59.13,93,100,4.72,FR,2022-10-02 18:59:17
555,Vernon,50.2581,-119.2691,77.23,45,0,3.44,CA,2022-10-02 18:59:17
556,Clovis,36.8252,-119.7029,85.66,53,3,3.0,US,2022-10-02 18:59:18
557,Kavaratti,10.5669,72.642,81.32,77,100,11.79,IN,2022-10-02 18:59:18
558,Shevchenkove,49.6959,37.1735,59.22,94,100,12.77,UA,2022-10-02 18:59:18
559,Luanshya,-13.1367,28.4166,74.89,20,0,9.75,ZM,2022-10-02 18:59:19
560,Collierville,35.042,-89.6645,83.8,31,0,12.66,US,2022-10-02 18:58:31
561,Avanigadda,16.0215,80.9181,76.69,82,95,7.18,IN,2022-10-02 18:59:19
562,Tamasopo,21.9333,-99.4833,72.46,53,90,7.81,MX,2022-10-02 18:59:19
563,Loubomo,-4.1997,12.6739,74.3,85,71,6.46,CG,2022-10-02 18:59:20
564,Boende,-0.2167,20.8667,68.74,93,95,3.33,CD,2022-10-02 18:59:20
565,Kaspiyskiy,45.3929,47.3707,69.48,61,100,28.83,RU,2022-10-02 18:59:20
566,Shilovo,54.3204,40.874,59.16,91,100,11.92,RU,2022-10-02 18:59:21
567,Erzin,36.9559,36.2,75.27,65,7,1.12,TR,2022-10-02 18:59:21
568,Green River,41.5286,-109.4662,62.98,47,36,5.01,US,2022-10-02 18:59:21
569,Nizwa,22.9333,57.5333,81.97,55,37,10.8,OM,2022-10-02 18:58:17
570,Shingu,33.7333,135.9833,70.16,78,92,6.15,JP,2022-10-02 18:59:22
571,Mwinilunga,-11.7358,24.4293,69.94,33,45,4.45,ZM,2022-10-02 18:59:22
572,Puerto Quijarro,-17.7833,-57.7667,96.62,31,99,2.13,BO,2022-10-02 18:59:23
573,Newala,-10.9431,39.2787,65.1,75,0,9.53,TZ,2022-10-02 18:59:23
574,Marzuq,14.4,46.4667,75.97,51,6,5.12,YE,2022-10-02 18:57:41
575,Iskateley,67.6803,53.1512,40.42,95,100,1.07,RU,2022-10-02 18:59:24
576,Karatau,43.1667,70.4667,44.78,31,55,3.56,KZ,2022-10-02 18:59:24
577,Zhanaozen,43.3,52.8,59.25,18,8,20.83,KZ,2022-10-02 18:59:25
578,Coquimbo,-29.9533,-71.3436,58.73,77,75,8.05,CL,2022-10-02 18:59:25
579,Paramonga,-10.6667,-77.8333,66.67,74,35,10.0,PE,2022-10-02 18:59:25
580,Caravelas,-17.7125,-39.2481,77.81,71,26,9.4,BR,2022-10-02 18:59:26
